,revid,parentid,timestamp,user,temp,comment,size,sha1,flags,intro_text,minor
1151,530435273,530290192,2012-12-30T11:13:57Z,Xqbot,False,,16180,56be6f6f3c5e4528b5d0432c73a3bd58a6e6bc8d,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1152,530290192,527249809,2012-12-29T12:47:02Z,Burzuchius,False,,16179,739a0c4c33ec272ea203898cd88a16576e526839,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1153,527249809,527249012,2012-12-09T22:42:07Z,189.101.10.111,False,,16178,6b9f8b9fe132a70b6aca2b1c84b76e877ff21bc7,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1154,527249012,527248568,2012-12-09T22:36:52Z,189.101.10.111,False,,16173,7552355fcfea57a514a3e441b53ef461a8b4b4ef,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1155,527248568,525219436,2012-12-09T22:33:51Z,189.101.10.111,False,,16190,63cccde4eecdbca07bfdf332769100e73a26c50c,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1156,525219436,525216497,2012-11-27T22:19:41Z,AnomieBOT,False,,15849,c1a384b2ca989034393c54b3d22dc3986d1cc2f0,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1157,525216497,525182756,2012-11-27T21:59:20Z,Frungi,False,,15830,734cd404640413b7a6524207250e3ea68eadc07b,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1158,525182756,525156076,2012-11-27T18:44:21Z,Incnis Mrsi,False,,15709,602fb04ea60dcfcfc53bc965608bd4de8e442487,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1159,525156076,525155933,2012-11-27T15:42:03Z,164.104.164.136,False,,15767,37e40b3cd1af8231d4f86a3e4a37cc7964f3f072,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1160,525155933,522209305,2012-11-27T15:41:00Z,164.104.164.136,False,,15738,683cf066cba6a067d11b4739fc072a001caed8cb,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1161,522209305,522209113,2012-11-09T18:01:34Z,LuK3,False,,15709,602fb04ea60dcfcfc53bc965608bd4de8e442487,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1162,522209113,521115772,2012-11-09T18:00:28Z,77.100.42.23,False,,15709,e60029b599bb7621d2a509f81d249f1a40853ae8,,"code/info number-no.53421—X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1163,521115772,521115600,2012-11-02T21:54:49Z,Antonissimo,False,,15709,602fb04ea60dcfcfc53bc965608bd4de8e442487,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1164,521115600,521115523,2012-11-02T21:52:59Z,Antonissimo,False,,15716,333b933696eca88791b8f9982d8a043dbd439117,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1165,521115523,521115462,2012-11-02T21:52:14Z,Antonissimo,False,,15724,441e21a0b98be93156d4336862ce291ac0ed4ffc,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1166,521115462,520886311,2012-11-02T21:51:36Z,Antonissimo,False,,15744,ef0f675670ce0de3e0c7bf7e71ddebf1420fdd7d,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1167,520886311,519480630,2012-11-01T12:11:53Z,Burzuchius,False,,15742,e11c9520c2bbee6880a8db247c9d4128adb95ce7,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1168,519480630,517958205,2012-10-23T23:51:15Z,85.231.146.208,False,,15738,8fe5db92a0b85d886ef07373aa1fecb46c1b3608,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1169,517958205,517958179,2012-10-15T16:50:56Z,ClueBot NG,False,,15837,5a58232bce543a6775f676a82868d44a4fe41947,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1170,517958179,517334443,2012-10-15T16:50:50Z,TheBomb123456789,False,,15847,b711ddb30df3d0736142d6bc297036e8887397ba,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.I EAT FOOD==Metalinguistic usage==In mathematics, x is commonly used as the name for an independent variable or unknown value. While it is widely believed that the usage of x to represent an independent or unknown variable can be traced back to the Arabic word šay' شيء = “thing”, there are no sources to support this claim.  Modern tradition of using x to represent unknowns was started by Rene Descartes in his La geometrie (1637). http://books.google.com/books?id=7juWmvQSTvwC&pg=PA382 It may also be used to signify the multiplication operation when a more appropriate glyph is unavailable. In mathematics, an ""italicized x""  is often used to avoid potential confusion with the multiplication symbol.Other non-mathematical uses include:  As a result of its use in maths, X is often used to represent unknowns in other circumstances (e.g. Person X, Place X, etc.; see also Malcolm X). X-rays are so called because their discoverer did not know what they were. X has been used as a namesake for a generation of humans: Generation X, commonly abbreviated to Gen X. It is the generation born after the baby boom ended, ranging from 1961 to 1981. X is also used for referring to 'the end of conversation'. X is used by the illiterate in lieu of a signature and indicates a signature line on forms. In cartoons, Xs are drawn instead of eyes to indicate the death of a character. X is commonly used as a generic mark (selecting an item on a form, indicating a location on a map, etc.). A typographic approximation of the multiplication sign × (especially, lowercase Roman ""x""). Note that in any font the glyph of ""x"" is not exactly the same as one of the multiplication sign.",False
1171,517334443,516745453,2012-10-12T06:34:12Z,Chbarts,False,,15837,5a58232bce543a6775f676a82868d44a4fe41947,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1172,516745453,516629478,2012-10-09T01:55:24Z,Mister Pip,False,,15826,56427ea87598fd5416541f1dbcf5520fa682a0c6,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1173,516629478,516629199,2012-10-08T12:46:14Z,Luckas Blade,False,,15827,3c129494621370851a0a642e08d9ae25e59d18a8,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-seventh letter in the ISO basic Latin alphabet.",True
1174,516629199,516629052,2012-10-08T12:44:28Z,167.93.84.20,False,,15826,393e2d592daf3fc9476a962ad5f98d0bec1acf3c,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-seventh letter in the ISO basic Latin alphabet.",False
1175,516629052,516629030,2012-10-08T12:43:31Z,ClueBot NG,False,,15827,3c129494621370851a0a642e08d9ae25e59d18a8,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-seventh letter in the ISO basic Latin alphabet.",True
1176,516629030,516628662,2012-10-08T12:43:21Z,167.93.84.20,False,,15815,a75f86661ee1d250382e7c683cc97157e0683c7f,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-seventh letter in the ISO basic Latin alphabet.",False
1177,516628662,516405168,2012-10-08T12:41:03Z,167.93.84.21,False,,15827,3c129494621370851a0a642e08d9ae25e59d18a8,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-seventh letter in the ISO basic Latin alphabet.",False
1178,516405168,516044617,2012-10-07T01:19:30Z,ZéroBot,False,,15830,1e8a568e0deba7a59847c8e6732518002cf7402b,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1179,516044617,516044204,2012-10-04T22:11:42Z,Ohnoitsjamie,False,,15821,e7adf938e25f6f429dc65381fadfbe4b4ef1d94a,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1180,516044204,515806029,2012-10-04T22:08:26Z,75.71.58.175,False,,15867,ea8289378b3bcb78c24c18f749e157c52ddf0239,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1181,515806029,514827543,2012-10-03T15:15:26Z,92.9.62.23,False,,15821,e7adf938e25f6f429dc65381fadfbe4b4ef1d94a,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1182,514827543,514827523,2012-09-27T16:41:26Z,ClueBot NG,False,,15775,abca34ba311e14871328a93eb2f5a41bf0a567ce,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1183,514827523,509264730,2012-09-27T16:41:19Z,117.206.128.75,False,,15733,4eb5fc486f6f05a6354268e13338ed98a2f118e5,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1184,509264730,508624916,2012-08-26T15:55:27Z,Vanisaac,False,,15775,abca34ba311e14871328a93eb2f5a41bf0a567ce,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1185,508624916,508624301,2012-08-22T14:48:47Z,Rothorpe,False,,16267,0b110f6dc535ecea154cff1fa83617fcefb8c1a2,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1186,508624301,508606505,2012-08-22T14:44:36Z,Rothorpe,False,,16277,e26b43559cfc732a237d8f6db028fea87a098ebb,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1187,508606505,508183836,2012-08-22T12:22:56Z,Burzuchius,False,,16277,00801a26390277f88fccbaabecc0fee1eb06f7ab,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1188,508183836,507816849,2012-08-19T20:59:58Z,Incnis Mrsi,False,,16084,d7fbda17a8408859dc0113138ddbe83db5aed9e3,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1189,507816849,506404335,2012-08-17T10:11:43Z,195.110.37.183,False,,16291,7e529d40460827fb4d80a5fdbb68afd2620d86bc,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1190,506404335,506128787,2012-08-08T15:17:28Z,Wikicentral,False,,16290,8aeab00c90fade9b9f89aaf94555b2c1bc7ee11d,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1191,506128787,505228038,2012-08-06T21:26:57Z,92.9.57.186,False,,16400,ca6d290de93eef9447c73e625c81981c6970978b,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1192,505228038,505227346,2012-08-01T08:27:16Z,Jim1138,False,,16279,7df92260468e7c48134d6d7b38af23e98eeae6aa,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1193,505227346,501244869,2012-08-01T08:19:35Z,109.148.249.230,False,,16381,a8171aebfef98a5354049e637e6a6668243dae0d,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1194,501244869,501244774,2012-07-08T14:01:13Z,Zad68,False,,16279,7df92260468e7c48134d6d7b38af23e98eeae6aa,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1195,501244774,501240492,2012-07-08T14:00:26Z,97.125.199.58,False,,20705,db211fa50830e5718587f2c91059ecf8e15e2c70,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1196,501240492,501240391,2012-07-08T13:18:21Z,97.125.199.58,False,,16279,7df92260468e7c48134d6d7b38af23e98eeae6aa,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1197,501240391,498550567,2012-07-08T13:17:22Z,97.125.199.58,False,,19908,f8e70e396daf1ab4e66b07d4ce35127bb3c78c2a,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1198,498550567,498475218,2012-06-20T20:07:08Z,Moyogo,False,,16279,7df92260468e7c48134d6d7b38af23e98eeae6aa,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1199,498475218,498472777,2012-06-20T10:02:43Z,Afterwriting,False,,16276,902ee74f7dddefee80dc4dde5ecf3f3d51697b3e,,"X (named ex , plural exes""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit.)  is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1200,498472777,498467023,2012-06-20T09:38:06Z,195.88.252.132,False,,16274,da97c949246bb7e0ed46b064f359f6948b66b009,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1201,498467023,498434422,2012-06-20T08:26:52Z,Coroboy,False,,16213,e6274139bbab0f7cc2fc544649f4f15a2e689648,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1202,498434422,498391122,2012-06-20T02:23:26Z,98.86.183.17,False,,16213,9e4e8941c0bcf1036a8fa90d7c42c91e3f307002,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1203,498391122,498331641,2012-06-19T20:24:18Z,Forest Ash,False,,16213,e6274139bbab0f7cc2fc544649f4f15a2e689648,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1204,498331641,498205012,2012-06-19T12:47:22Z,Strake,False,,16671,7562ff72f796be068aa59f30a77cda498a9598c7,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1205,498205012,498192810,2012-06-18T16:58:49Z,Tbhotch,False,,16644,98861086a53e8cfab4d94528ce83b541aff0cb7c,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1206,498192810,498159940,2012-06-18T15:32:52Z,38.115.144.2,False,,16628,618311fda00716dce3f8a39c3570089efb87a259,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1207,498159940,497415159,2012-06-18T11:12:07Z,130.216.173.240,False,,16644,98861086a53e8cfab4d94528ce83b541aff0cb7c,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1208,497415159,497400130,2012-06-13T16:22:00Z,83.109.219.130,False,,16624,b13b1ecf3f425162e8fc4a0127a6629ccbc3eaa6,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1209,497400130,497363486,2012-06-13T14:29:00Z,70.181.114.194,False,,16555,dafcec12543b8620843f7a2199b78b134869e1f3,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1210,497363486,496789288,2012-06-13T08:12:26Z,BenAkhiba,False,,16630,4607c8aa358acc462348b7d1859d66093917c32e,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1211,496789288,496492534,2012-06-09T19:27:01Z,70.181.114.194,False,,16555,dafcec12543b8620843f7a2199b78b134869e1f3,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1212,496492534,496492346,2012-06-07T20:04:18Z,BenAkhiba,False,,16630,4607c8aa358acc462348b7d1859d66093917c32e,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1213,496492346,495908553,2012-06-07T20:03:17Z,BenAkhiba,False,,16630,2181ff2f8c9d4b150f451cfba7a250420effbf55,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1214,495908553,494507798,2012-06-04T10:00:47Z,Xqbot,False,,16431,2082f060925ff716d8bc4f190cc680dcb2f6d7e2,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1215,494507798,494504488,2012-05-26T19:46:04Z,Vanished User 2575853,False,,16441,313caca5078e197bdf2becec9342da6e5bc31601,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1216,494504488,494504428,2012-05-26T19:18:31Z,76.235.223.41,False,,16446,e20c36431fa5b025594e0311c142f8b3485b744d,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1217,494504428,494504415,2012-05-26T19:18:02Z,ClueBot NG,False,,16441,313caca5078e197bdf2becec9342da6e5bc31601,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1218,494504415,492334367,2012-05-26T19:17:57Z,76.235.223.41,False,,16455,aa8ee12c78ae364228f81c26b3e645ef42d4ec5e,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1219,492334367,490313791,2012-05-13T09:10:57Z,Helpful Pixie Bot,False,,16441,313caca5078e197bdf2becec9342da6e5bc31601,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1220,490313791,490313329,2012-05-02T15:54:18Z,92.97.148.83,False,,16438,9387461c1fd62a54938d5915cb20cadcffbc3c17,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1221,490313329,488863256,2012-05-02T15:51:06Z,92.97.148.83,False,,16427,fe8e3be5dfa466178a4124d247987eec908ed8e3,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1222,488863256,488679178,2012-04-23T19:14:24Z,Kitkat2655,False,,16376,15738c0a410757935b822e52c3be2937d7e030b4,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",True
1223,488679178,488531769,2012-04-22T17:34:25Z,99.37.158.45,False,,16523,a0dc1aafaa214932df9960e760e04b0010a7ec06,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
1224,488531769,488451197,2012-04-21T18:43:02Z,190.51.253.189,False,,16699,3632b1a1dd5d1f55a7d28775e9efd43bd3d11ae5,,"X (named ex , plural exes)""X"" Oxford English Dictionary, 2nd edition (1989); Merriam-Webster's Third New International Dictionary of the English Language, Unabridged (1993); ""ex,"" op. cit. is the twenty-fourth letter in the ISO basic Latin alphabet.",False
